Id,Episode,EpisodeLength,Score,CumulativeReward,CauseOfTermination,EpisodeDuration,TrainLossMin,TrainLossMax,TrainLossMean
0,68,52,13,9.100000000000007,Win,2.346367,0.0,0.5810641935657838,0.47774594901403755
0,69,51,13,9.200000000000001,Win,2.679027,0.0,0.5958456688291858,0.4741311046828072
0,70,46,13,9.700000000000005,Win,2.943828,0.0,0.6222832070521833,0.47753383724927756
0,71,60,13,8.299999999999999,Win,2.344124,0.0,0.577858530388878,0.4631002939088985
0,72,71,13,7.200000000000005,Win,2.991469,0.0,0.5851182943183448,0.4633852837774182
0,73,46,13,9.700000000000003,Win,2.428965,0.0,0.593457265475341,0.4542073305911534
0,74,46,13,9.7,Win,2.705528,0.0,0.617060190499702,0.45556525329831327
0,75,80,13,6.299999999999999,Win,3.223085,0.0,0.5613157865121421,0.4496680510446389
0,76,41,13,10.200000000000001,Win,1.628421,0.0,0.5928102538028938,0.4486187708664462
0,77,60,13,8.300000000000008,Win,2.924662,0.0,0.5659856173301652,0.4428320130239793
0,78,54,13,8.899999999999999,Win,2.406984,0.0,0.5856263293775291,0.44238280935173707
0,79,44,13,9.9,Win,2.71854,0.0,0.5649762512934002,0.43971709446483115
0,80,82,13,6.099999999999999,Win,3.501128,0.0,0.6294544881429593,0.439502229691477
0,81,62,13,8.1,Win,3.068911,0.0,0.6023383706685975,0.430286043481283
0,82,61,13,8.2,Win,4.03483,0.0,0.5497202532718364,0.43123664006800644
0,83,72,13,7.1,Win,2.675903,0.0,0.5147432228688654,0.4308381848067325
0,84,50,13,9.3,Win,2.666605,0.0,0.586958888284495,0.42664773402797573
0,85,52,13,9.100000000000001,Win,2.12728,0.0,0.5335401188812577,0.42448546401167814
0,86,70,13,7.299999999999997,Win,3.211304,0.0,0.5438152678181782,0.4213277309148183
0,87,57,13,8.6,Win,3.98927,0.0,0.5779736659912765,0.43560301678752916
0,88,70,13,7.3,Win,3.838865,0.0,0.5416847285481486,0.4224953038342111
0,89,64,13,7.900000000000002,Win,2.819991,0.0,0.5442714437830233,0.4214339494839282
0,90,63,13,8.0,Win,2.430837,0.0,0.5442979185289507,0.41007830053084593
0,91,53,13,9.0,Win,2.844069,0.0,0.5411719483471221,0.4097709552011542
0,92,85,13,5.799999999999995,Win,2.871308,0.0,0.5310648108523365,0.4120635038165061
0,93,53,13,9.000000000000002,Win,2.258786,0.0,0.5555831537172279,0.4015158349157085
0,94,44,13,9.9,Win,2.852551,0.0,0.5058939187037548,0.4053963652789186
0,95,58,13,8.499999999999998,Win,2.483235,0.0,0.553186065276408,0.40071331934921384
0,96,71,13,7.200000000000001,Win,2.318269,0.0,0.49842361687391,0.40163375182579236
0,97,57,13,8.6,Win,2.332073,0.0,0.5907784744360197,0.39502059893360486
0,98,47,13,9.600000000000001,Win,2.828536,0.0,0.531951768827127,0.39358157917595865
0,99,53,13,9.0,Win,2.283558,0.0,0.516993152864609,0.3914582016886625
0,100,40,13,10.300000000000002,Win,1.916973,0.0,0.5117182705252581,0.38692662188522337
0,101,66,13,7.700000000000003,Win,3.154276,0.0,0.5172056344448457,0.3843321428734465
0,102,52,13,9.100000000000009,Win,2.98141,0.0,0.5401258979238662,0.38718898735742047
0,103,56,13,8.7,Win,2.864897,0.0,0.5296448001166288,0.38868542916480014
0,104,64,13,7.9,Win,2.781105,0.0,0.4791141351344937,0.3787053967658325
0,105,57,13,8.600000000000001,Win,2.300551,0.0,0.4956519016449107,0.3805352193378606
0,106,69,13,7.400000000000005,Win,2.45664,0.0,0.5303572252638677,0.37692870153460967
0,107,48,13,9.500000000000004,Win,2.004178,0.0,0.48995146095341113,0.3766404423713582
0,108,68,13,7.499999999999998,Win,3.084727,0.0,0.6813186202940082,0.3821001829351439
0,109,67,13,7.600000000000005,Win,3.690457,0.0,0.4659060744957167,0.3763725218143437
0,110,49,13,9.4,Win,2.054988,0.0,0.4981671182786607,0.36893852548321177
0,111,66,13,7.699999999999999,Win,3.219582,0.0,0.48700494640527975,0.3670095263778857
0,112,62,13,8.100000000000001,Win,2.573134,0.0,0.47995645028751743,0.3642093321569746
0,113,62,13,8.099999999999998,Win,2.100779,0.0,0.49500241577530524,0.35940773256861475
0,114,73,13,7.0,Win,3.558824,0.0,0.4799625658806419,0.35334567110152004
0,115,74,13,6.899999999999998,Win,3.194237,0.0,0.4884049163393103,0.3518611912958414
0,116,55,13,8.799999999999997,Win,2.682254,0.0,0.46145111862144134,0.34264594447791535
0,117,60,13,8.299999999999999,Win,2.606177,0.0,0.44810952250570807,0.3335879588554735
0,118,81,13,6.199999999999996,Win,3.814252,0.0,0.4370491721112001,0.3280897534498594
0,119,48,13,9.5,Win,2.156286,0.0,0.4433655000442371,0.32764693910756193
0,120,54,13,8.9,Win,2.479315,0.0,0.4281158972877029,0.32411137285590835
0,121,58,13,8.500000000000004,Win,2.426446,0.0,0.46156208781765934,0.3194538174808665
0,122,50,13,9.300000000000006,Win,1.86857,0.0,0.4000387366710913,0.3034890724022265
0,123,49,13,9.4,Win,2.446772,0.0,0.43678965610593196,0.30590872783638856
0,124,40,13,10.300000000000004,Win,2.303043,0.0,0.44606025478785066,0.29517623894265266
0,125,56,13,8.699999999999998,Win,3.066782,0.0,0.38550808739313563,0.2942273820181435
0,126,55,13,8.800000000000004,Win,2.700724,0.0,0.39275920158830674,0.2885136190284974
0,127,51,13,9.200000000000006,Win,2.365146,0.0,0.3681477813114704,0.2858223165521176
0,128,70,13,7.299999999999997,Win,2.444461,0.0,0.3840810441219601,0.28021663375658684
0,129,50,13,9.3,Win,1.935407,0.0,0.38512509911039194,0.2774052987678722
0,130,54,13,8.900000000000002,Win,2.25538,0.0,0.3850737840912596,0.27869474980261094
0,131,55,13,8.799999999999999,Win,2.164309,0.0,0.3945500920370011,0.27198996933855085
0,132,65,13,7.799999999999999,Win,2.92489,0.0,0.37263465425499565,0.2742307734406386
0,133,60,13,8.299999999999999,Win,3.129726,0.0,0.3666978876310698,0.26915787623185894
0,134,62,13,8.1,Win,2.359813,0.0,0.3743843462251264,0.2594575316609501
0,135,51,13,9.200000000000001,Win,3.833072,0.0,0.3955097611419267,0.2522980830083893
0,136,36,13,10.700000000000005,Win,1.88423,0.0,0.4116534496052743,0.2531798162442007
0,137,50,13,9.299999999999999,Win,2.094657,0.0,0.3741422459425625,0.24768154562460218
0,138,43,13,10.000000000000004,Win,2.136106,0.0,0.3791829237112885,0.24265888046637224
0,139,43,13,10.000000000000002,Win,1.616352,0.0,0.377981830666566,0.24246141061913024
0,140,60,13,8.299999999999999,Win,2.72642,0.0,0.3430037530141302,0.24196043051353103
0,141,46,13,9.700000000000001,Win,2.314866,0.0,0.37552163786963993,0.23359127073254193
0,142,56,13,8.7,Win,2.414153,0.0,0.33756145388288583,0.23241770305461426
0,143,40,13,10.300000000000002,Win,2.028196,0.0,0.335205507338109,0.2290602968362898
0,144,40,13,10.300000000000004,Win,1.379828,0.0,0.3280389894210461,0.22795903366300957
0,145,68,13,7.500000000000005,Win,2.797037,0.0,0.31578293500702886,0.2184266446037478
0,146,45,13,9.799999999999999,Win,2.234287,0.0,0.3418817866612354,0.21424493010235962
0,147,64,13,7.9,Win,3.35584,0.0,0.2953358114328643,0.20963706015633435
0,148,45,13,9.80000000000001,Win,1.743203,0.0,0.27791510025533556,0.20280949629475398
0,149,69,13,7.399999999999998,Win,2.967747,0.0,0.32439277693610163,0.19855143302419248
0,150,37,13,10.600000000000003,Win,2.305883,0.0,0.2956840029809955,0.19553995839464078
0,151,42,13,10.100000000000005,Win,1.998564,0.0,0.27822112781241765,0.19513619164855306
0,152,45,13,9.800000000000002,Win,1.75007,0.0,0.27094304109345513,0.18986816468047776
0,153,44,13,9.900000000000004,Win,2.569359,0.0,0.33804410109152194,0.18913592377013067
0,154,57,13,8.600000000000001,Win,2.565112,0.0,0.29448382987025445,0.18940764578688063
0,155,45,13,9.8,Win,1.707,0.0,0.2722311322160251,0.19014406288202093
0,156,45,13,9.800000000000002,Win,3.112025,0.0,0.2809896272998614,0.18315823954715654
0,157,77,13,6.600000000000001,Win,3.308018,0.0,0.2698279024748808,0.1771055183115471
0,158,52,13,9.1,Win,2.709851,0.0,0.25595740878084583,0.1766681068241211
0,159,82,13,6.099999999999996,Win,2.926257,0.0,0.28721265147263714,0.17332710359716996
0,160,51,13,9.200000000000001,Win,2.34835,0.0,0.27439937101713463,0.1707075070575026
0,161,56,13,8.700000000000003,Win,3.200147,0.0,0.28337508588754984,0.1686596002596653
0,162,56,13,8.700000000000006,Win,2.343591,0.0,0.27535637547392267,0.16544181099104432
0,163,62,13,8.099999999999998,Win,3.17343,0.0,0.2742925908418868,0.1662604855112348
0,164,68,13,7.500000000000006,Win,2.062575,0.0,0.242329353669431,0.1643496772337774
0,165,67,13,7.599999999999998,Win,3.204107,0.0,0.22958066843135722,0.16207977028124973
0,166,77,13,6.600000000000001,Win,2.952655,0.0,0.3034222433618998,0.16293259006108168
0,167,68,13,7.5000000000000036,Win,2.932256,0.0,0.23016588986079986,0.15655738006008904
0,168,52,13,9.100000000000005,Win,2.091971,0.0,0.259660661492386,0.1571002390910188
0,169,58,13,8.500000000000007,Win,2.308207,0.0,0.23624360366784503,0.15132214578906575
0,170,52,13,9.100000000000001,Win,2.151032,0.0,0.2563289333318292,0.1527210333324942
0,171,57,13,8.599999999999998,Win,2.009103,0.0,0.2643045812206868,0.14861256207585277
0,172,62,13,8.1,Win,2.471304,0.0,0.2172486273156295,0.14654514445683156
0,173,55,13,8.800000000000004,Win,2.501122,0.0,0.24053905967292302,0.14555833922515973
0,174,42,13,10.100000000000001,Win,1.508981,0.0,0.26015018771346043,0.14506032933498822
0,175,57,13,8.600000000000005,Win,2.571954,0.0,0.21972450851208014,0.14095153454193163
0,176,63,13,7.999999999999998,Win,2.470217,0.0,0.21699365771140178,0.13957960807152556
0,177,55,13,8.8,Win,2.198178,0.0,0.2529617269062812,0.13794899932128424
0,178,36,13,10.700000000000003,Win,1.833532,0.0,0.20396255946533662,0.13626482835118414
0,179,84,13,5.899999999999998,Win,3.147657,0.0,0.243067976869863,0.13460098219782196
0,180,47,13,9.600000000000007,Win,2.118169,0.0,0.24544938537973315,0.133230491180927
0,181,52,13,9.100000000000001,Win,1.981448,0.0,0.19523445972464237,0.1317558378877287
0,182,72,13,7.100000000000002,Win,3.180183,0.0,0.2247547117355868,0.1294010846470249
0,183,56,13,8.70000000000001,Win,2.26537,0.0,0.20983653814930972,0.12847114373505675
0,184,72,13,7.100000000000005,Win,2.57092,0.0,0.20815300836790526,0.12503413304717745
0,185,43,13,10.0,Win,2.036532,0.0,0.19408175422112856,0.12616014948867757
0,186,50,13,9.3,Win,2.007665,0.0,0.19335515771447892,0.12354516766569804
0,187,50,13,9.299999999999999,Win,1.784723,0.0,0.20541388881544498,0.124366967524519
0,188,48,13,9.5,Win,2.471464,0.0,0.20476015593486913,0.12192664475063068
0,189,52,13,9.100000000000001,Win,1.875216,0.0,0.19567500901278664,0.11987951800066107
0,190,109,13,3.4000000000000075,Win,2.958374,0.0,0.20522553845183916,0.12185114881101113
0,191,51,13,9.2,Win,1.899938,0.0,0.20356605264115799,0.11878128626085546
0,192,52,13,9.1,Win,2.087129,0.0,0.21342732963980462,0.11814100629340353
0,193,44,13,9.900000000000002,Win,1.924304,0.0,0.19474170990605394,0.11608569532421743
0,194,70,13,7.300000000000001,Win,2.381689,0.0,0.17782945693275923,0.11638694290374167
0,195,46,13,9.700000000000001,Win,2.692526,0.0,0.1946366268413831,0.11427970415708681
0,196,52,13,9.1,Win,1.955909,0.0,0.18504302681699258,0.1141740669813847
0,197,56,13,8.700000000000001,Win,2.456148,0.0,0.18190235192200277,0.11398665612875511
0,198,51,13,9.200000000000001,Win,2.222971,0.0,0.18057438732187617,0.11331491520423972
0,199,55,13,8.800000000000004,Win,2.333251,0.0,0.18107443677694746,0.11146583460420321
0,200,50,13,9.3,Win,2.693301,0.0,0.1922922325981261,0.11258065736665678
0,201,57,13,8.6,Win,2.576659,0.0,0.22449270677868016,0.11105634275059977
0,202,47,13,9.600000000000001,Win,2.413645,0.0,0.20615894336580445,0.11020631986923447
0,203,62,13,8.099999999999998,Win,2.281512,0.0,0.1737571289811138,0.11155021642936438
0,204,48,13,9.5,Win,1.750297,0.0,0.18227042096415408,0.11023355225136788
0,205,67,13,7.600000000000003,Win,3.057775,0.0,0.1968904989440696,0.10979467883034184
0,206,78,13,6.4999999999999964,Win,2.40332,0.0,0.17897685053999127,0.10888476602832264
0,207,53,13,9.000000000000009,Win,2.061105,0.0,0.17846302289055466,0.10755823092819763
0,208,57,13,8.599999999999998,Win,2.54616,0.0,0.16854851466427465,0.10671478628526311
0,209,49,13,9.400000000000002,Win,1.886391,0.0,0.17477200180101346,0.10731098072369911
0,210,75,13,6.799999999999995,Win,3.125573,0.0,0.19065473141138764,0.10410049103016827
0,211,35,13,10.800000000000002,Win,1.302975,0.0,0.20229373773775705,0.10412938590909585
0,212,72,13,7.099999999999999,Win,2.443866,0.0,0.15333652482208446,0.10355224153082149
0,213,53,13,9.0,Win,2.634604,0.0,0.16576119052710975,0.10284132463438275
0,214,53,13,9.0,Win,2.410191,0.0,0.16401414017594412,0.10308642031774026
0,215,44,13,9.900000000000004,Win,2.207657,0.0,0.1598497667662419,0.10205545150753866
0,216,67,13,7.600000000000005,Win,2.668409,0.0,0.15975093190442458,0.1020556037432502
0,217,35,13,10.800000000000002,Win,1.558837,0.0,0.17237208200340942,0.1016239996011287
0,218,57,13,8.600000000000005,Win,2.074693,0.0,0.18271638545965066,0.10060255154024311
0,219,49,13,9.400000000000002,Win,2.173254,0.0,0.19759586037763252,0.09988271651500208
0,220,49,13,9.400000000000004,Win,1.869422,0.0,0.16037239388940117,0.09849463237446099
0,221,41,13,10.2,Win,1.912221,0.0,0.17511104252906143,0.09783821083417842
0,222,34,13,10.900000000000002,Win,1.688647,0.0,0.16721240284484953,0.09984087873695979
0,223,48,13,9.5,Win,1.806465,0.0,0.15659125925118697,0.09845131316697774
0,224,39,13,10.4,Win,1.586368,0.0,0.18438246513006393,0.0978720267823365
0,225,42,13,10.100000000000005,Win,1.772016,0.0,0.16490394928886465,0.09657582118139599
0,226,69,13,7.400000000000006,Win,2.43912,0.0,0.18054337464390466,0.09632043316594112
0,227,59,13,8.400000000000004,Win,1.970068,0.0,0.16171835848272964,0.095590607513662
0,228,46,13,9.7,Win,1.764515,0.0,0.1590024912825088,0.09699895887919423
0,229,47,13,9.600000000000001,Win,1.378204,0.0,0.15274850273723822,0.09500330034860414
0,230,65,13,7.800000000000004,Win,2.008952,0.0,0.1479759662077995,0.09272215289608389
0,231,61,13,8.200000000000005,Win,2.231088,0.0,0.18851711225154677,0.09405183973474703
0,232,58,13,8.5,Win,1.937202,0.0,0.1575341444170484,0.09194726407355835
0,233,51,13,9.200000000000001,Win,1.722962,0.0,0.13979115650186585,0.09141395088400389
0,234,45,13,9.800000000000004,Win,2.08619,0.0,0.1748108089544593,0.08941005101630342
0,235,52,13,9.100000000000001,Win,2.12536,0.0,0.14490763560607686,0.09017383392401739
0,236,54,13,8.900000000000006,Win,1.991342,0.0,0.1501757234975374,0.0892614460655683
0,237,31,13,11.200000000000001,Win,2.065616,0.0,0.14598747540015966,0.0892963810972142
0,238,39,13,10.4,Win,2.224077,0.0,0.155028661828805,0.08907468132942668
0,239,52,13,9.100000000000009,Win,1.767135,0.0,0.15745692429331376,0.08996278591519975
0,240,52,13,9.1,Win,1.850725,0.0,0.1443827744569875,0.08822924436134169
0,241,75,13,6.799999999999998,Win,2.866736,0.0,0.15995545226625724,0.08840574355374904
0,242,46,13,9.700000000000001,Win,1.481971,0.0,0.17750458652455586,0.08865416818628388
0,243,47,13,9.600000000000001,Win,1.704023,0.0,0.13766949085394756,0.08832715771765154
0,244,45,13,9.800000000000002,Win,1.83884,0.0,0.1526483426320698,0.08589628788585017
0,245,64,13,7.900000000000005,Win,2.081158,0.0,0.13981332982054243,0.08563359608495974
0,246,40,13,10.300000000000004,Win,2.247753,0.0,0.13842481760409836,0.08608903903502153
0,247,42,13,10.100000000000001,Win,2.104799,0.0,0.16354970774461222,0.08673960241144847
0,248,44,13,9.900000000000002,Win,1.42459,0.0,0.1526257506552168,0.08456370308761633
0,249,52,13,9.1,Win,2.157473,0.0,0.16251193265236707,0.08528298039416046
0,250,60,13,8.299999999999997,Win,1.899346,0.0,0.14193116069887968,0.08396534783692262
0,251,49,13,9.4,Win,2.295651,0.0,0.19272144840341757,0.08425344390643617
0,252,42,13,10.100000000000001,Win,1.528969,0.0,0.160389150826676,0.08431112230729279
0,253,54,13,8.900000000000006,Win,1.615421,0.0,0.17627027035446402,0.08346029478378003
0,254,57,13,8.600000000000007,Win,1.690275,0.0,0.1505673521231651,0.08365762177518898
0,255,57,13,8.600000000000001,Win,2.481966,0.0,0.12954606533970753,0.08355538961703295
0,256,58,13,8.5,Win,2.714632,0.0,0.14324720685858328,0.08279222454777833
0,257,52,13,9.1,Win,2.262491,0.0,0.150376179633401,0.08272037070473115
0,258,48,13,9.500000000000005,Win,1.772214,0.0,0.1721026390438462,0.0816413966178726
0,259,41,13,10.200000000000003,Win,1.869849,0.0,0.14567614324960843,0.08216086349034082
0,260,41,13,10.2,Win,1.444613,0.0,0.15456952988943767,0.08156165972741658
0,261,52,13,9.100000000000007,Win,1.875149,0.0,0.14821319082821777,0.08149266377539337
0,262,52,13,9.1,Win,1.506964,0.0,0.14431308561788014,0.08092917267124916
0,263,66,13,7.6999999999999975,Win,2.168591,0.0,0.16639215433212048,0.08018139233708788
0,264,47,13,9.6,Win,1.645915,0.0,0.13428804327186733,0.08094751712741942
0,265,54,13,8.9,Win,2.097179,0.0,0.1235922030809352,0.08006159049882008
0,266,46,13,9.700000000000003,Win,1.582412,0.0,0.15292603460896367,0.07978477527661107
0,267,42,13,10.100000000000001,Win,1.634547,0.0,0.1323551566789139,0.07848955617882368
0,268,57,13,8.6,Win,1.65252,0.0,0.1308666172084455,0.07885167698259954
0,269,59,13,8.400000000000002,Win,2.067307,0.0,0.13923262815763887,0.07820866607474328
0,270,44,13,9.900000000000004,Win,1.568284,0.0,0.13712442828901275,0.07783045619197827
0,271,56,13,8.7,Win,1.850889,0.0,0.16425519015834789,0.07816937009242367
0,272,58,13,8.499999999999998,Win,1.763606,0.0,0.13977793668347624,0.077392896098982
0,273,34,13,10.900000000000002,Win,1.223486,0.0,0.13323504030327646,0.07647022335144617
0,274,56,13,8.7,Win,2.199756,0.0,0.1434793817651111,0.07810575911210464
0,275,62,13,8.099999999999998,Win,2.420306,0.0,0.1348379508514242,0.07827873847160402
0,276,61,13,8.200000000000005,Win,2.437236,0.0,0.14005796312409727,0.07688075583437987
0,277,56,13,8.700000000000005,Win,1.664769,0.0,0.15201806894981498,0.07690612782532046
0,278,43,13,10.000000000000007,Win,1.751248,0.0,0.143595278466146,0.07611623263084473
0,279,46,13,9.700000000000003,Win,1.906195,0.0,0.13101645479344873,0.07620380699909973
0,280,50,13,9.299999999999999,Win,1.804629,0.0,0.1500059094954683,0.07674512945563874
0,281,47,13,9.600000000000005,Win,1.941822,0.0,0.13015140544675685,0.07575303122356963
0,282,54,13,8.9,Win,1.693723,0.0,0.12936353588388866,0.07454565735528308
0,283,60,13,8.300000000000004,Win,1.830966,0.0,0.13738574873879827,0.07435360476657574
0,284,51,13,9.200000000000001,Win,1.912135,0.0,0.14175762884358262,0.07443568109829993
0,285,59,13,8.400000000000006,Win,2.150438,0.0,0.14351786548521225,0.07338609501087544
0,286,41,13,10.200000000000001,Win,1.984839,0.0,0.11363617262270777,0.07257898542868989
0,287,49,13,9.4,Win,1.617948,0.0,0.11365913980972184,0.07209418801902977
0,288,85,13,5.799999999999998,Win,2.936297,0.0,0.12747732881230373,0.07194928755387753
0,289,62,13,8.1,Win,2.833723,0.0,0.12296501687727845,0.07215794638354815
0,290,50,13,9.300000000000002,Win,1.965057,0.0,0.1502700375674563,0.07177446730589258
0,291,40,13,10.300000000000002,Win,1.579536,0.0,0.13922089184704486,0.07288120573256897
0,292,62,13,8.100000000000003,Win,2.591492,0.0,0.1299643860034501,0.07212000794625519
0,293,74,13,6.900000000000002,Win,2.54495,0.0,0.13006317079085242,0.07174111176556415
0,294,57,13,8.600000000000007,Win,2.103273,0.0,0.1299295852041171,0.07057317720688584
0,295,35,13,10.800000000000004,Win,1.370386,0.0,0.12075046605471147,0.07031250482374946
0,296,45,13,9.800000000000002,Win,1.86316,0.0,0.13437350576710255,0.0701920341045699
0,297,62,13,8.1,Win,2.564542,0.0,0.1193565052627106,0.069214134125182
0,298,62,13,8.100000000000001,Win,2.068624,0.0,0.13428789195502633,0.06929033825770299
0,299,52,13,9.100000000000001,Win,1.878743,0.0,0.14622279650756068,0.06792352467900799
0,300,50,13,9.299999999999999,Win,1.71456,0.0,0.1147954110510942,0.06738729466781403
0,301,38,13,10.5,Win,2.013998,0.0,0.1144391468163808,0.06735573005158309
0,302,69,13,7.4,Win,2.623975,0.0,0.10778016322022228,0.06813893231931503
0,303,50,13,9.299999999999999,Win,1.854016,0.0,0.12541063902540645,0.06729515761476156
0,304,63,13,8.000000000000004,Win,1.97734,0.0,0.10742357995142363,0.0664115404426088
0,305,45,13,9.799999999999997,Win,1.528555,0.0,0.11061528063078695,0.06618128292008345
0,306,42,13,10.100000000000001,Win,1.889053,0.0,0.12379852606739469,0.06587339758876462
0,307,54,13,8.899999999999999,Win,1.689214,0.0,0.13829729883114014,0.06478580887122604
0,308,58,13,8.5,Win,1.859429,0.0,0.11441850379310424,0.06445537811623189
0,309,46,13,9.700000000000001,Win,1.813226,0.0,0.12390260547556982,0.06414814254348862
0,310,63,13,8.000000000000005,Win,1.908751,0.0,0.1330769964795972,0.06339556905546374
0,311,46,13,9.700000000000003,Win,1.520259,0.0,0.12120906688236227,0.0640251010726603
